Date,Open,High,Low,Close,Adj Close,Volume
2022-07-11,6740019043,6757086914,6690616211,672214502,672214502,163555700
2022-07-12,6722185059,6745425781,6708175781,6718293945,6718293945,184326800
2022-07-13,6718293945,6727922852,6636048828,6640990234,6640990234,169282000
2022-07-14,6640990234,6700053223,6607702148,6690086914,6690086914,131271000
2022-07-15,6690086914,6716956055,6645902832,6651904785,6651904785,145685800
2022-07-16,,,,,,
2022-07-17,,,,,,
2022-07-18,6652064941,6702074219,6611925781,665925293,665925293,143740000
2022-07-19,6659292969,6740075195,6626254883,6736091797,6736091797,170776400
2022-07-20,6736171875,6880756836,6736063965,6874743164,6874743164,182468200
2022-07-21,6874783203,6893375977,680971582,6864130859,6864130859,156437900
2022-07-22,6864130859,6901720215,685048877,6886961914,6886961914,199589800
2022-07-23,,,,,,
2022-07-24,,,,,,
2022-07-25,6887041992,6908191895,6858407227,6858407227,6858407227,210616100
2022-07-26,6858446777,6899929199,6857800781,6871537109,6871537109,320241300
2022-07-27,687149707,6911899902,6861446777,689821582,689821582,276772700
2022-07-28,6898295898,6984532227,6898295898,6956816895,6956816895,287336500
2022-07-29,6956896973,7032353027,6951123047,6951123047,6951123047,292504000
2022-07-30,,,,,,
2022-07-31,,,,,,
2022-08-01,6951123047,7005292969,6949634766,6968783203,6968783203,238507600
2022-08-02,6968783203,699139209,6902629883,6988157227,6988157227,216232400
2022-08-03,6988157227,7046634766,697173584,7046634766,7046634766,225842100
2022-08-04,7046634766,7075560059,7025054199,7057348145,7057348145,248154300
2022-08-05,7057348145,709076709,7045981934,7084654785,7084654785,173887000
2022-08-06,,,,,,
2022-08-07,,,,,,
2022-08-08,7084654785,7100808105,7050824219,7086849121,7086849121,219012400
2022-08-09,7086849121,7144202148,7086849121,7102879883,7102879883,263201500
2022-08-10,7102879883,710403418,7021672852,708623584,708623584,200438400
2022-08-11,7086275879,7181100098,7086275879,7160384766,7160384766,246280600
2022-08-12,7160384766,7164669922,7113579102,7129276855,7129276855,240074700
2022-08-13,,,,,,
2022-08-14,,,,,,
2022-08-15,7129276855,7156919922,7081304199,7093275879,7093275879,228243500
2022-08-16,7093275879,7147970215,708075293,7133453125,7133453125,231209400
2022-08-17,,,,,,
2022-08-18,7133453125,7186558105,7125394043,7186558105,7186558105,239294800
2022-08-19,7186598145,723011084,7172434082,7172434082,7172434082,232876500
2022-08-20,,,,,,
2022-08-21,,,,,,
2022-08-22,7172434082,7174283203,7064500977,710798291,710798291,204493100
2022-08-23,7107862793,7183258789,7106834961,7163265137,7163265137,260557700
2022-08-24,7163305176,7204419922,7154644043,7194706055,7194706055,221550000
2022-08-25,7194706055,7210163086,7146312012,7174208008,7174208008,280881500
2022-08-26,7174288086,7194081055,7135248047,7135248047,7135248047,273878800
2022-08-27,,,,,,
2022-08-28,,,,,,
2022-08-29,7135087891,7135087891,7015347168,7132044922,7132044922,256806700
2022-08-30,7132084961,7223125977,7131616211,7159473145,7159473145,308273200
2022-08-31,7159513184,7178589844,7073222168,7178589844,7178589844,256857200
2022-09-01,7178589844,7197056152,7135024902,7153104004,7153104004,252393900
2022-09-02,7153104004,7207615234,7146811035,7177179199,7177179199,284827600
2022-09-03,,,,,,
2022-09-04,,,,,,
2022-09-05,717713916,7245400879,7147976074,7231882813,7231882813,309176400
2022-09-06,7231922852,7287700195,7230792969,7233154785,7233154785,346421400
2022-09-07,7233154785,7243522949,7166625977,7186756836,7186756836,328200100
2022-09-08,7186756836,7277883789,7186563965,723201709,723201709,277671500
2022-09-09,7232057129,7270296875,720637207,7242655762,7242655762,273581100
2022-09-10,,,,,,
2022-09-11,,,,,,
2022-09-12,7242695801,7276419922,7218463867,7254463867,7254463867,300778400
2022-09-13,7254463867,7345456055,7254416016,7318016113,7318016113,285339000
2022-09-14,7317895996,7317895996,7219319824,7278078125,7278078125,250200100
2022-09-15,7278198242,7377495117,7278198242,7305601074,7305601074,274253400
2022-09-16,7305601074,7306163086,7163073242,7168870117,7168870117,351796400
2022-09-17,,,,,,
2022-09-18,,,,,,
